name,tel,addr,rating,review_count,lat,lng,thumbnail
버뮤다트라이앵글,02-749-0427,서울시 용산구 이태원동 116-22,3.7,70,37.5350287,126.9927333,https://mp-seoul-image-production-s3.mangoplate.com/79600_1532132016064508.jpg
해운대옥탑,010-9324-0040,부산시 해운대구 중동 957-1  4F,3.7,13,35.15903429,129.17033092,https://mp-seoul-image-production-s3.mangoplate.com/344868_1557486424149620.jpg
대림창고,02-499-9669,서울시 성동구 성수동2가 322-32,3.7,113,37.54195336,127.05628987,https://mp-seoul-image-production-s3.mangoplate.com/1074584_1554687806111366.jpg
루프탑바플로팅,02-6310-1097,서울시 중구 충무로2가 62-12  21F,3.7,18,37.56125118,126.98698587,https://mp-seoul-image-production-s3.mangoplate.com/722502_1504185885008622.jpg
오랑오랑,02-3789-7007,서울시 용산구 용산동2가 1-62,3.7,35,37.545062,126.985011,https://mp-seoul-image-production-s3.mangoplate.com/664857_1498406348487552.jpg
보사노바,033-653-0038,강원도 강릉시 견소동 168,3.7,50,37.77204198,128.94783839,https://mp-seoul-image-production-s3.mangoplate.com/263956/887947_1580037746429_6341
카페 아르무아,02-463-9981,서울시 광진구 화양동 5-32,3.7,22,37.5417689,127.0709379,https://mp-seoul-image-production-s3.mangoplate.com/357313/1528576_1574161880402_11298
티키아일랜드,02-3785-2181,서울시 용산구 이태원동 168-1,3.7,16,37.5348974,126.9917537,https://mp-seoul-image-production-s3.mangoplate.com/197451/8kxnwnry85vafq.jpg
자매갈비전골,063-283-7953,전라북도 전주시 완산구 남노송동 536-1,4.2,47,35.819855,127.1534178,https://mp-seoul-image-production-s3.mangoplate.com/667882_1591238723551756.jpg
전일갑오,063-284-0793,전라북도 전주시 완산구 경원동3가 13-12,4.2,39,35.8202111,127.1499786,https://mp-seoul-image-production-s3.mangoplate.com/27597_1565888795513819.jpg
차가운새벽,,전라북도 전주시 완산구 전동3가 2-241,4.2,11,35.8122065,127.1472148,https://mp-seoul-image-production-s3.mangoplate.com/189774/1al1ivwbpy7gck.jpg
조점례남문피순대,063-232-5006,전라북도 전주시 완산구 전동 303-238 남부시장,4.1,166,35.8125351,127.1469339,https://mp-seoul-image-production-s3.mangoplate.com/135348/68297_1504308984097_12376
유히스,,전라북도 전주시 덕진구 금암동 728-403,4.1,11,35.8388995,127.1332609,https://mp-seoul-image-production-s3.mangoplate.com/232446/627630_1580804852690_327200
교동집,063-284-3544,전라북도 전주시 완산구 교동 111-2,4.0,15,35.81191254,127.1529007,https://mp-seoul-image-production-s3.mangoplate.com/135652/180342_1517531592368_172263
진미집,063-288-4020,전라북도 전주시 완산구 전동 237,4.0,29,35.81113545,127.15040793,https://mp-seoul-image-production-s3.mangoplate.com/47750_1569720367506269.jpg
안아줘,,전라북도 전주시 완산구 교동 77-2,3.9,19,35.8135753,127.151393,https://mp-seoul-image-production-s3.mangoplate.com/598583_1574139451175611.jpg
교동다원,063-282-7133,전라북도 전주시 완산구 교동 64-7,3.9,19,35.81417954,127.1530436,https://mp-seoul-image-production-s3.mangoplate.com/135402/hqqh_it01ciacp.jpg
PNB 풍년제과,063-285-6666,전라북도 전주시 완산구 경원동1가 40-5,3.9,47,35.81852131,127.14719545,https://mp-seoul-image-production-s3.mangoplate.com/135397/tbptkjarmt-abv.jpg
맘앤타르트,063-232-9582,전라북도 전주시 완산구 전동 63  1F,3.9,20,35.81443274,127.1489484,https://mp-seoul-image-production-s3.mangoplate.com/216524/627630_1577525244929_327152
마닐마닐,063-283-8611,전라북도 전주시 완산구 전동 52-1  2F,3.9,17,35.815338,127.1487631,https://mp-seoul-image-production-s3.mangoplate.com/135374/8dly4xmh0k98wr.jpg
베테랑분식,063-285-9898,전라북도 전주시 완산구 교동 84-10,3.8,172,35.8134357,127.1514263,https://mp-seoul-image-production-s3.mangoplate.com/965277_1550205743120632.jpg
길거리야,063-286-5533,전라북도 전주시 완산구 교동 267-2,3.8,187,35.81394294,127.15108155,https://mp-seoul-image-production-s3.mangoplate.com/17556/627630_1577523169829_327024
외할머니솜씨,063-232-5804,전라북도 전주시 완산구 교동 97-1,3.8,101,35.812757,127.1520127,https://mp-seoul-image-production-s3.mangoplate.com/851937_1561419062607778.jpg
전망,063-232-6106,전라북도 전주시 완산구 풍남동3가 24-1,3.8,22,35.81638718,127.15400696,https://mp-seoul-image-production-s3.mangoplate.com/862856_1568760912781664.jpg
엄마손해장국,063-288-0677,전라북도 전주시 완산구 전동3가 2,3.8,24,35.81299403,127.14637599,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/651167_1477936005197406.jpg
깐쇼새우,063-228-0887,전라북도 전주시 완산구 중화산동2가 765-5,3.8,12,35.81952403,127.11410924,https://mp-seoul-image-production-s3.mangoplate.com/192471/53973_1541105620592_14801
폴스베이커리,070-4063-0418,전라북도 전주시 완산구 다가동4가 119-1 국민일보,3.8,8,35.8197717,127.1383339,https://mp-seoul-image-production-s3.mangoplate.com/965277_1551841919764964.jpg
전주왱이집,063-287-6980,전라북도 전주시 완산구 경원동2가 12-1,3.7,77,35.81823552,127.1491426,https://mp-seoul-image-production-s3.mangoplate.com/403198_1521353987817447.jpg
현대옥,063-282-7214,전라북도 전주시 완산구 전동3가 2-242 남부시장,3.7,28,35.81225479,127.14660703,https://mp-seoul-image-production-s3.mangoplate.com/887649_1535256159737894.jpg
옛촌막걸리,063-272-9992,전라북도 전주시 완산구 서신동 843-16,3.5,42,35.82633823,127.11407137,https://mp-seoul-image-production-s3.mangoplate.com/135349/-nuwvwkwei1cec.jpg
교동떡갈비,063-288-2232,전라북도 전주시 완산구 풍남동3가 73-2,3.5,34,35.8153467,127.1522669,https://mp-seoul-image-production-s3.mangoplate.com/862856_1568760822598705.jpg
맘스브레드,063-225-1108,전라북도 전주시 완산구 효자동2가 1318-3 은하빌딩,0.0,11,35.80858233,127.10352356,https://mp-seoul-image-production-s3.mangoplate.com/135389/j10hzlkzxv-pju.jpg
우정식당,063-282-3491,전라북도 전주시 완산구 전동3가 2,0.0,7,35.81299403,127.14637599,https://mp-seoul-image-production-s3.mangoplate.com/702118_1507966960847417.jpg
금암소바,063-278-0945,전라북도 전주시 덕진구 금암동 729-6,0.0,4,35.8385396,127.1331917,"https://mp-seoul-image-production-s3.mangoplate.com/https://mp-seoul-image-production-s3.mangoplate.com/389358/865174_1604395722421_18456?fit=around|1024:576&crop=1024:576;*,*&output-format=jpg&output-quality=80"
또순이네집,063-231-3123,전라북도 전주시 완산구 고사동 443-6,0.0,2,35.81772145,127.14185121,https://mp-seoul-image-production-s3.mangoplate.com/1129335_1569558683248097.jpg
호성순대,063-243-9159,전라북도 전주시 덕진구 호성동1가 792-5,0.0,3,35.8587843,127.1540138,"https://mp-seoul-image-production-s3.mangoplate.com/https://mp-seoul-image-production-s3.mangoplate.com/341739_1589380899809700.jpg?fit=around|1024:576&crop=1024:576;*,*&output-format=jpg&output-quality=80"
금암피순대,063-272-1394,전라북도 전주시 덕진구 금암동 729-3,0.0,7,35.83841382,127.1328518,https://mp-seoul-image-production-s3.mangoplate.com/586167_1551675296387685.jpg
종로회관,063-288-4578,전라북도 전주시 완산구 전동 60-2,0.0,9,35.81467965,127.14886564,https://mp-seoul-image-production-s3.mangoplate.com/341739_1589381079105006.jpg
메종드라카테고리,02-545-6640,서울시 강남구 청담동 85 송은아트스페이스,4.3,90,37.5255785,127.0402284,https://mp-seoul-image-production-s3.mangoplate.com/1337369_1556686979563293.jpg
정식카페,02-517-4650,서울시 강남구 청담동 83-24  1F,4.2,33,37.5256808,127.041099,https://mp-seoul-image-production-s3.mangoplate.com/2925_1589908219686975.jpg
바닐라클라우드,02-515-3422,서울시 강남구 청담동 42-1  1F,4.1,46,37.5182364,127.043423,https://mp-seoul-image-production-s3.mangoplate.com/780913_1556111198164332.jpg
강정이넘치는집,02-2201-0447,서울시 강남구 청담동 46-16,4.1,16,37.5188154,127.0485997,https://mp-seoul-image-production-s3.mangoplate.com/328730/1240996_1558766167770_13861
카멜커피,,서울시 강남구 청담동 113-13,4.1,29,37.527074,127.0484347,https://mp-seoul-image-production-s3.mangoplate.com/2925_1551364444469381.jpg
코르테,02-548-0101,서울시 강남구 청담동 69-5  1F,4.1,10,37.522415,127.0543322,https://mp-seoul-image-production-s3.mangoplate.com/403375/90579_1572001708612_19390
타이거슈가,,서울시 강남구 청담동 86-6  1-2F,4.0,12,37.5239912,127.0399163,https://mp-seoul-image-production-s3.mangoplate.com/395287/449685_1567764863187_33955
카페디올,02-513-0390,서울시 강남구 청담동 98-3 하우스 오브 디올 5F,3.9,31,37.52479765,127.0466882,https://mp-seoul-image-production-s3.mangoplate.com/814662_1535678922180015.jpg
루쏘랩,02-545-9935,서울시 강남구 청담동 88-22,3.9,39,37.525313,127.0412791,https://mp-seoul-image-production-s3.mangoplate.com/49874/213246_1549211826501_34086
밍글,02-517-2007,서울시 강남구 청담동 35-12  1F,3.9,13,37.518961,127.0461556,https://mp-seoul-image-production-s3.mangoplate.com/14897/mingle35.jpg
히든브라운,02-514-6293,서울시 강남구 청담동 37-8,3.9,14,37.5189127,127.0441883,https://mp-seoul-image-production-s3.mangoplate.com/281574/111866_1556039721001_56136
콤마1커피,010-9435-3918,서울시 강남구 청담동 7-1  1F,3.9,8,37.5231608,127.0471058,https://mp-seoul-image-production-s3.mangoplate.com/686850_1576670330518526.jpg
트리아농,070-8129-5955,서울시 강남구 청담동 26-5,3.8,62,37.5203003,127.0445843,https://mp-seoul-image-production-s3.mangoplate.com/1248489_1551756988493919.jpg
티컬렉티브,070-8888-2259,서울시 강남구 청담동 90-25  1F,3.8,43,37.5245443,127.0422434,https://mp-seoul-image-production-s3.mangoplate.com/569051_1585574901469416.jpg
데버스테이트 ,070-7717-6100,서울시 강남구 청담동 80-17,3.8,30,37.5262118,127.0447633,https://mp-seoul-image-production-s3.mangoplate.com/sources/web/restaurants/257475/47875_1556079069065
기욤,02-512-6701,서울시 강남구 청담동 88-37,3.7,158,37.52432318,127.04095794,https://mp-seoul-image-production-s3.mangoplate.com/820/172778_1557878675568_83064
배스킨라빈스,02-547-1205,서울시 강남구 신사동 652-16 SGF청담타워 3F,3.7,61,37.5231199,127.0376006,https://mp-seoul-image-production-s3.mangoplate.com/33537_1543843009258485.jpg
라그랑자트,02-569-5566,서울시 강남구 청담동 20-17,3.7,8,37.5226371,127.0430554,https://mp-seoul-image-production-s3.mangoplate.com/supporters_admin/ymz6jlheydftub.jpg
미엘,02-512-2395,서울시 강남구 청담동 94-3  1F,3.6,114,37.5252677,127.0436337,https://mp-seoul-image-production-s3.mangoplate.com/618033_1505625158748112.jpg
케익하우스 윈,02-546-1585,서울시 강남구 청담동 31-14 경덕빌딩 1F,0.0,8,37.5199802,127.04927,https://mp-seoul-image-production-s3.mangoplate.com/665526_1534865138926822.jpg
종로돈부리,02-722-2384,서울시 종로구 관철동 7-15,4.2,219,37.5689301,126.9871902,https://mp-seoul-image-production-s3.mangoplate.com/12530/403957_1559140747436_6796
모모야,02-325-9415,서울시 마포구 동교동 198-7,4.1,105,37.5590246,126.9230453,https://mp-seoul-image-production-s3.mangoplate.com/276641/816831_1580395628630_8166
결돈부리 (휴업중),02-422-1300,서울시 광진구 화양동 3-33,4.1,158,37.54295138,127.07165846,https://mp-seoul-image-production-s3.mangoplate.com/226575/1178603_1558804634082_335
지구당,02-883-9929,서울시 관악구 봉천동 1598-23,4.0,148,37.47826795,126.95276484,https://mp-seoul-image-production-s3.mangoplate.com/812643_1574567205755733.jpg
진라멘,,서울시 중랑구 묵동 171-8,4.0,20,37.6146057,127.0783852,https://mp-seoul-image-production-s3.mangoplate.com/36361_1590402659128769.jpg
도토리브라더스,02-737-2224,서울시 종로구 신문로2가 1-248  1F,3.9,126,37.572881,126.969252,https://mp-seoul-image-production-s3.mangoplate.com/344319/14650_1578734143736_33654
식당진,02-755-7558,서울시 중구 남산동3가 13-17,3.9,22,37.5606397,126.9865067,https://mp-seoul-image-production-s3.mangoplate.com/282494/740792_1490161405936_15056
유키가후루,010-8770-7003,서울시 강북구 수유동 279-48,3.8,20,37.64828203,127.01492401,https://mp-seoul-image-production-s3.mangoplate.com/271944/805519_1527590766375_20876
닝교초식당,031-242-2613,경기도 수원시 팔달구 매산로1가 43-4  1F,3.8,14,37.26781093,127.00337674,https://mp-seoul-image-production-s3.mangoplate.com/449296_1507487282761473.jpg
네코정,070-4110-5224,서울시 노원구 공릉동 745 동신아파트상가 2F,3.6,31,37.6273619,127.0768922,https://mp-seoul-image-production-s3.mangoplate.com/270821/1403088_1588960740114_1588960703505.jpg
바위파스타바,010-2702-1496,서울시 성동구 성수동2가 269-81  1F,4.8,33,37.53914,127.0615754,https://mp-seoul-image-production-s3.mangoplate.com/411159/12258_1585762356138_139600
다로베,02-499-3666,서울시 성동구 성수동1가 668-3,4.6,220,37.5478414,127.0427055,https://mp-seoul-image-production-s3.mangoplate.com/596640_1544532926113878.jpg
보이어,070-4866-5995,서울시 성동구 성수동1가 16-26  1F,4.6,41,37.5436572,127.0509174,https://mp-seoul-image-production-s3.mangoplate.com/584169_1562164612593506.jpg
마하차이,02-468-5678,서울시 성동구 성수동2가 339-22  2F,4.6,46,37.538947,127.0550993,https://mp-seoul-image-production-s3.mangoplate.com/344888/201978_1559272636502_699646
세스크멘슬,02-6082-0393,서울시 성동구 성수동2가 322-20,4.6,44,37.5410636,127.0564267,https://mp-seoul-image-production-s3.mangoplate.com/390056/fouadw9ihmul2s.jpg
와하카,02-462-7292,서울시 성동구 성수동2가 299-225,4.5,125,37.54785459,127.05436622,https://mp-seoul-image-production-s3.mangoplate.com/246119/694014_1561452763309_19796
차만다,02-6448-0812,서울시 성동구 성수동1가 685-480,4.5,22,37.5466229,127.0413942,https://mp-seoul-image-production-s3.mangoplate.com/411685/1042666_1589632055304_32445
팩피,02-6052-7595,서울시 성동구 성수동1가 656-947  102호,4.4,124,37.5497824,127.0445833,https://mp-seoul-image-production-s3.mangoplate.com/342123/386267_1568369130793_18074
어메이징브루잉컴퍼니,02-465-5208,서울시 성동구 성수동1가 27-12,4.4,133,37.54297518,127.04950435,https://mp-seoul-image-production-s3.mangoplate.com/256848/970510_1522158648761_54111
누메로도스,02-468-7943,서울시 성동구 성수동1가 656-1021,4.3,73,37.5463758,127.0473386,https://mp-seoul-image-production-s3.mangoplate.com/982198_1572881464282422.jpg
라멘오야지,010-2662-7960,서울시 성동구 성수동1가 668-41  2F,4.3,53,37.5469518,127.0438255,https://mp-seoul-image-production-s3.mangoplate.com/sources/web/restaurants/390227/894765_1572099413283
큐뮬러스,02-465-7587,서울시 성동구 성수동1가 275-5  1F,4.3,29,37.5392795,127.0505616,https://mp-seoul-image-production-s3.mangoplate.com/464202_1565406177964310.jpg
벱,070-7644-4502,서울시 성동구 성수동2가 321-21,4.3,17,37.5420692,127.0540098,https://mp-seoul-image-production-s3.mangoplate.com/388583/1098199_1590823036085_21836
TBD,02-465-3334,서울시 성동구 성수동1가 16-22,4.2,53,37.5439054,127.0502053,https://mp-seoul-image-production-s3.mangoplate.com/351305/690692_1557569808437_253400
청죽골식당,02-464-1203,서울시 성동구 성수동1가 668-32  1F,4.2,46,37.54692507,127.04397563,https://mp-seoul-image-production-s3.mangoplate.com/832260_1558361537705209.jpg
하노이102,02-469-5101,서울시 성동구 성수동1가 668-18,4.2,49,37.5473916,127.0435504,https://mp-seoul-image-production-s3.mangoplate.com/1005958_1552133890167865.jpg
잇샐러드,070-8118-1751,서울시 성동구 성수동2가 300-8  1F,4.2,14,37.5459065,127.0534932,https://mp-seoul-image-production-s3.mangoplate.com/417537/757139_1584873441175_31313
positive zero LOUNGE,02-462-5994,서울시 성동구 성수동1가 16-26  B1,4.2,16,37.5436724,127.0509332,https://mp-seoul-image-production-s3.mangoplate.com/653174_1524990101355916.jpg
일미락,02-499-9293,서울시 성동구 성수동1가 13-160,4.2,17,37.54761792,127.04962809,https://mp-seoul-image-production-s3.mangoplate.com/493296_1522418395154744.jpg
밀도,02-497-5050,서울시 성동구 성수동1가 656-442,4.1,112,37.54624062,127.04489261,https://mp-seoul-image-production-s3.mangoplate.com/1136238_1549787554360701.jpg
빵의정석,02-466-9609,서울시 성동구 성수동1가 668-49,4.1,41,37.5464452,127.0436047,https://mp-seoul-image-production-s3.mangoplate.com/259776/ooqqiidzfc9nxu.jpg
