,address,id,menu,name,review_count,score,star,tel,zzim
850,서울특별시 도봉구 창동 74-5,vOKDHlajWapl,"['참치김밥 - 3,500원']",종로김밥 창동역점,None,13점,None,02-996-3552,2
851,서울시 종로구 내수동 71 1F (경희궁의아침 2단지 102호),xwvlBKybBMso,"['에스프레소/아메리카노 - 5,000원', '흑당카푸치노 - 7,000원', '잠이 솔솔 숙면차 - 7,000원', '티라미수 - 6,000원', '브루잉 커피 - 6,000원']",나무사이로,8,57점,4.2,070-7590-0885,78
852,서울특별시 강서구 화곡동 342-49,ZFQ6b45PblF2,"['소한마리 - 53,000원', '소반마리 - 32,000원', '돼지한마리 - 41,000원', '돼지반마리 - 24,000원', '국내산 육회 - 15,000원']",해바라기정육식당,6,52점,4.5,02-2691-2223,38
853,서울특별시 서초구 양재동 91-7,QjECwR2Yj9OB,"['바다장어구이 - 25,000원', '장어회 - 39,000원', '우니장어회 - 49,000원', '장어탕 - 20,000원', '더덕구이 - 19,000원', '우니한판 - 41,000원', '장어덮밥-점심특선 - 10,000원']",두어마리,4,51점,4.4,02-569-7777,29
854,서울특별시 서초구 방배동 456-1,OrmLbOPDeyEC,"['엔초비 오일파스타 - 9,900원', '포크밸리 오일파스타 - 12,900원', '갈릭버터 쉬림프 파스타 - 11,900원', '봉골레 오일파스타 - 12,900원', '고르곤졸라 크림 뇨끼 - 12,900원', '포르치니 크림 리가토니 - 12,900원', '크림 까르보나라 파스타 - 13,900원', '해산물 크림 파스타 - 12,900원', '뚝배기 토마토파스타 - 14,900원', '후레쉬 브라타치즈 토마토파스타 - 12,900원', '클래식 라자냐 - 11,900원', '더블치즈 라자냐 - 12,900원', '프로슈토 오트밀 크림리조또 - 12,900원', '해산물 오트밀 로제리조또 - 12,900원', '관자구이 오트밀 먹물리조또 - 13,900원', '감바스 - 13,000원', '메이플 베이컨 - 8,500원', '통감자 오븐구이 - 4,500원', '스윗어니언 바게트 - 3,500원', '브리치즈 오븐구이 - 12,000원']",루키더셰프,3,55점,4.5,02-6338-6978,84
855,서울특별시 성동구 하왕십리동 286-138 모노퍼스 주상복합 1층,fhSjqGkxiOzu,"['농어', ' 횟집']",서광회센터,None,12점,None,02-2297-2288,2
856,서울특별시 강북구 미아동 54-193,NweqqRMLF3jG,"['갈비', ' 돼지갈비']",옛날농장,None,23점,None,02-917-3033,13
857,서울특별시 마포구 동교동 164-12,0vNyBPXk1Lyl,"['오리지널족발m - 35,000원', '마늘족발m - 37,000원']",미쓰족발 홍대점,6,55점,4.0,02-336-2111,85
858,서울특별시 양천구 목동 406-75,1LjYGmIlmQYo,"['해물모둠(大) - 60,000원', '도화새우(대) - 80,000원', '도화새우(소) - 70,000원', '밥솥조개전골 - 69,000원', '모둠조개찜 - 55,000원']",목동해물,5,58점,4.1,02-6101-2335,129
859,서울특별시 서대문구 창천동 53-20,9q1jZGp7ALJV,"['오코노미야키 - 9000~12500', '몬자야키 - 11000~14000', '야끼소바 - 10000~12000']",야바이,15,67점,3.9,070-8875-1024,285
860,서울특별시 서초구 서초동 1357-66,EF9UhhzCe7wq,"['비엔나커피 - 5,800원', '플랫화이트 - 4,800원', '애플베리에이드 - 6,300원', '시바치크케이크 - 6,800원', '당근케이크 - 7,300원']",쿠오레 에스프레소,7,54점,4.0,070-7750-9230,32
861,서울특별시 송파구 방이동 44-3 2F (현대토픽스 2층),oVJvrqatJJfL,"['한정식 - 17,000원', '한돈 돼지불고기 - 20,000원', '한우 소불고기 - 27,000원', '황태구이 - 18,000원', '낙지볶음 - 18,000원', '홍어회무침 - 15,000원', '해물파전 - 20,000원']",산들해 방이동점,7,56점,3.8,02-448-3457,100
862,서울특별시 구로구 구로5동 571-18,hlmj4JRzahw4,"['굴보쌈 小 - 35,000원', '굴보쌈 中 - 45,000원', '굴보쌈 大 - 55,000원', '한돈보쌈 小 - 25,000원', '한돈보쌈 中 - 35,000원', '한돈보쌈 大 - 45,000원', '보쌈정식 - 8,000원', '생고기김치찌개 - 6,000원', '동태찌개 - 6,000원']",한돈보쌈 본점,2,25점,4.0,02-863-2780,4
863,서울특별시 구로구 구로동 1124-47,cJdDyMhdxmMo,"['국물닭발,파마통닭,깻잎오돌뼈 - 16,000원']",신들린술집,None,20점,None,02-835-4472,0
864,서울특별시 서초구 양재1동 1-7,7bW0B0tSU5YN,"['치킨 - 14,000원', '병맥주 - 3,000원']",양재닭집,10,55점,3.4,02-572-1741,106
865,서울시 종로구 중학동 19 더케이트윈타워 B동 1층,AFs9ARXFO6Pi,"['버터 라우겐 슈탕에 - 2,500원', '말차 스콘 - 4,000원', '55% 사워 호밀 브레드 - 6,000원', '100% 호밀빵 - 7,500원', '호두 치즈 바게트 - 7,000원', '버터 크로와상 - 3,200원', '퀴니아망 - 3,500원', '홈메이드 마카롱 - 2,200원', '홈메이드 잼 - 9,000원', 'Cake/타르트/파이 - ']",우드 앤 브릭 더케이트윈타워점,None,13점,None,02-730-9663,1
866,서울시 양천구 목동 934,hKfIAClaIU6C,[],양천 뼈다귀,4,44점,4.0,02-2642-4334,6
867,서울특별시 관악구 봉천동 931-4,btMqeVcxuSOn,"['낙지덮밥 - 13,000원', '낙지해물파전 - 20,000원', '낙지해물찜(중) - 68,000원', '아구찜(중) - 65,000원', '낙지전골(중) - 65,000원']",고창복의낙지세상,3,35점,4.5,02-886-4242,4
868,서울시 송파구 신천동 29 롯데백화점 에비뉴엘월드타워점 6층,P07qcgrZH8lP,"['LUNCH SET A (2인) - 72,000원', 'LUNCH SET B (2인) - 98,000원', 'LUNCH SET (3인) - 156,000원', 'DINNER SET A (2인) - 120,000원', 'DINNER SET B (2인) - 140,000원', 'DINNER SET (3인) - 216,000원', 'PRIME T-BONE STEAK (600g) - 108,000원', 'PRIME T-BONE STEAK (900g) - 158,000원', 'PRIME L-BONE STEAK (600g) - 102,000원', 'PRIME L-BONE STEAK (900g) - 153,000원', 'PRIME STRIPLOIN STEAK (200g) - 40,800원', 'PRIME TENDERLOIN STEAK (200g) - 54,800원', ""TODAY'S SOUP - 10,000원"", 'EGG CAESAR SALAD - 17,800원', 'LAYERED SALAD - 17,800원', 'FRESH BURRATA CAPRESE SALAD - 22,800원', 'SHRIMP BISQUE MASCARPONE RISOTTO - 24,800원', 'SQUID BLACK RISOTTO - 26,800원', 'DEEP-FRIED SHRIMP PASTA - 22,800원', 'VONGOLE & GREEN HERB PASTA - 24,800원', 'SPICY BISQUE VONGOLE PASTA - 25,800원', 'LOBSTER BISQUE ROSE PASTA - 26,800원', 'FRENCH FRIES - 5,500원', 'SAUTED POTATO & ASPARAGUS - 9,800원', 'BRUSSELS SPROUTS & FRIED SWEET POTATO - 9,000원', 'GRILLED LOBSTER TAIL - 12,000원', 'AFFOGATO - 8,000원', 'EARLGREY PANNA COTTA - 10,000원']",엠스테이크하우스,None,22점,None,02-3213-2642,1
869,서울특별시 양천구 목동 406-65,qYdn9yfYsqqR,"['직송 모듬 회 - 60,000원', '활 고등어 회 - 30,000원', '동해 피문어 숙회 (한마리) - 35,000원', '동해 피문어 숙회 (반마리) - 20,000원', '강릉 해물 라면 - 9,000원']",강릉스낵,5,39점,4.0,02-2643-5556,6
870,서울특별시 서대문구 북가좌동 311-6,Hw5XteFa0B0t,"['떡볶이 - 3,000원', '튀김 - 1,000원', '계란 - 1,000원', '김밥 - 1,500원', '라면 - 2,000원']",맛있는집,8,53점,4.9,02-305-1906,10
871,서울특별시 금천구 시흥동 884-1,BQNXn5QUbGti,[],탐나종합어시장,None,24점,None,,7
872,서울특별시 광진구 중곡동 150-202,pNSEWIQMh0Uu,"['순대국 - 7,000원', '특순대국 - 8,000원', '술국 - 15,000원', '미니수육 - 9,000원', '수육 소 - 15,000원', '수육 중 - 18,000원', '수육 대 - 20,000원', '새콤달콤매콤 껍데기무침 소 - 7,000원', '새콤달콤매콤 껍데기무침 중 - 10,000원', '새콤달콤매콤 껍데기무침 대 - 12,000원', '1인세트 순대국+껍데기무침 - 10,000원', '2인세트 순대국2+껍데기무침 - 17,000원', '조서방스페셜 수육+술국+껍데기무침 - 35,000원', '소주 - 4,000원', '막걸리 - 3,000원', '맥주 - 4,000원']",조서방순대국,4,30점,3.6,02-457-9282,13
873,서울시 강서구 등촌동 648-4,AOADmOYUVPUA,"['활어복찜 코스 - 65,000원']",미락복집,None,14점,None,02-3662-3535,4
874,서울특별시 마포구 노고산동 31-8,mmTrxJTD7fuE,"['신촌 쭈꾸미 - 14,000원', '쭈삼1인+날치알쌈+홍합탕 - 15,000원', '점심 신촌 쭈꾸미 - 8,500원', '점심 쭈삼 - 9,500원']",쭈꾸미블루스,5,45점,3.5,02-701-5996,52
875,서울특별시 구로구 신도림동 337,TbpwbyuAK1n4,"['손칼국수 - 6,000원', '손수제비 - 6,000원', '얼큰칼국수 - 7,000원', '들깨수제비 - 7,000원', '메밀막국수 - 7,000원']",종로할머니칼국수,2,24점,4.1,02-2635-1636,2
876,서울특별시 송파구 방이동 154,GkFff5RN7GV2,"['무한리필 숯불돼지갈비 - 13,500원', '소갈비살 - 7,000원', '숯불쭈꾸미(330g) - 9,900원', '돼지껍데기  - 3,000원', '김치찌개 - 2,000원', '계란찜 - 2,000원', '후식냉면(물,비빔) - 4,000원', '된장찌개  - 2,000원', '한돈갈비(200g) - 9,900원']",명륜진사갈비 송파방이점,8,50점,4.2,02-424-9279,3
877,서울특별시 금천구 독산동 1033-73,laEViQhwOTfk,"['아메리카노 - 3,000원', '카페라떼 - 3,500원', '카페모카 - 4,000원', '아인슈패너 - 4,500원']",루스커피,None,16점,None,010-6661-5838,5
878,서울특별시 송파구 잠실본동 210-29,6STJmJVR5T4Y,"['부먹C - 6,000원', '부먹A - 4,000원', '떡볶이 - 4,000원', '통오징어튀김 - 5,000원', '순대+내장 - 4,500원', '라면 - 3,500원', '꼬마김밥 - 3,000원', '가문어다리 - 5,000원', '베이비크랩 - 5,000원', '닭껍질튀김 - 5,000원', '순대꼬치 - 2,000원', '소떡소떡 - 2,000원', '핫도그 - 2,000원', '클라우드생(무한리필) - 9,900원']",칼라분식,6,49점,4.1,010-7358-1172,32
879,서울시 광진구 자양동 227-342 더클래식500 B동 3F,QOcFG8jHg4XV,"['주중/주말 아침뷔페(07:00~10:00) 성인 - 22,000원', '주중 점심 뷔페(12:00~14:30) 성인 - 49,500원', '주중 저녁 뷔페(18:00~21:30) 성인 - 62,000원', '주말·공휴일 뷔페 성인 - 65,000원']",라구뜨,9,56점,4.0,02-2218-5770,30
880,서울특별시 금천구 시흥동 940-14,nYx8HYa205AB,"['쭈꾸미덮밥 - 7,000원', '쭈꾸미정식 - 12,500원', '베이컨크림 파스타 - 8,000원', '크림 빠네 파스타 - 12,500원', '왕새우 크림 파스타 - 16,000원', '치즈 토마토 파스타 - 8,000원', '고르곤졸라 피자 - 9,900원', '마르게리따 피자 - 9,900원', '로제빠네파스타 - 13,500원', '로제파스타 - 9,000원', '블루베리크림치즈피자 - 13,900원', '해물토마토파스타 - 12,500원', '로제함박스테이크 - 12,500원', '매운크림해물파스타 - 12,500원', '언쭈 국물 떡볶이(주인장강추!) - 12,500원', '고구마무스 피자 - 13,900원']",언쭈파피,None,13점,None,02-803-4469,1
881,서울특별시 영등포구 문래동2가 48-6,kzQ3nlWmEpto,"['그믐족발(앞다리) - 33,000원', '그믐족발(뒷다리) - 29,000원', '꽈리튀김족발 - 35,000원', '매우면 - 6,000원', '공기밥 - 1,000원', '주먹밥 - 2,000원', '꽈리추가 - 2,000원']",그믐족발,5,51점,4.3,02-6104-6453,14
882,서울특별시 종로구 적선동 17,ogldv6tyWJDs,"['찹쌀탕수육 小 - 16,000원', '삼선짬뽕 - 8,000원', '크림새우 小 - 30,000원', '깐풍기 小 - 25,000원', '라조기 小 - 30,000원', '칠리새우 小 - 30,000원', '유린기 小 - 30,000원', '고추잡채 小 - 25,000원', '마파두부 小 - 18,000원', '비파두부 小 - 25,000원', '오향장육 小 - 25,000원', '난자완스 小 - 30,000원', '유산슬 小 - 25,000원', '팔보채 小 - 30,000원', '양장피 小 - 25,000원', '동파육 小 - 30,000원', '전가복 小 - 45,000원', '해물누룽지탕 小 - 35,000원']",아량,None,22점,None,02-733-1999,2
883,서울특별시 성북구 동선동1가 2-6,gtvZyXPAyAYV,"['마라샹궈/마라탕 - ', '꿔바로우(찹쌀탕수육) - 16,000원', '마라롱샤/마라가재 - 33,000원', '크림새우 - 15,000원']",애정 마라샹궈 1호점,32,69점,4.2,02-921-3721,69
884,서울특별시 성동구 성수2가3동 289-39 1층,GoIIDk68I9lz,"['모듬사시미 小 - 35,000원', '스키야끼 - 28,000원', '모듬꼬치 - 27,000원', '멘치카츠 - 17,000원']",미즈라,None,26점,None,02-6223-1072,29
885,서울특별시 광진구 자양동 227-7 스타시티 지하1층,nbcohUDz4Lsh,"['마라탕(100g) - 1,600원', '마라샹궈(100g) - 3,000원', '꿔바로우 - 14,000원']",라공방 건대스타시티점,3,36점,4.0,02-444-8799,2
886,서울특별시 은평구 갈현2동 464-14,GPYauDtqbXIb,"['교촌라이스세트 - 19,000원', '교촌오리지날 - 15,000원', '교촌콤보 - 17,000원', '교촌윙 - 17,000원', '교촌스틱 - 17,000원', '교촌허니오리지날 - 15,000원', '교촌허니콤보 - 18,000원', '교촌허니스틱 - 18,000원', '교촌레드오리지날 - 16,000원', '교촌레드콤보 - 18,000원', '교촌레드윙 - 18,000원', '교촌레드스틱 - 18,000원', '교촌허니순살[R] - 20,000원', '교촌살살치킨 - 16,000원', '교촌순살[R] - 18,000원', '교촌레드순살[R] - 19,000원', '교촌반반순살[R] - 19,000원', '교촌신화오리지날 - 18,000원', '교촌신화순살 - 20,000원', '교촌레허반반순살 - 21,000원']",교촌치킨 구산역점,2,29점,4.4,02-352-9949,1
887,서울특별시 마포구 서교동 408-26,W7mr9wkmP2Mu,"['등심 돈카츠(220g) - 13,000원', '안심 돈카츠(220g) - 14,000원', '등심+안심 돈카츠(등심110g+안심150g) - 18,000원', '스페셜 등심 돈카츠(230g) - 16,000원', '프리미엄 부타도로 돈카츠(180g) - 25,000원', '새우+등심 돈카츠(2p+220g) - 21,000원', '새우+안심 돈카츠(2p+220g) - 22,000원', '등심 돈카츠 카레(120g) - 13,000원', '안심 돈카츠 카레(120g) - 14,000원', '새우튀김 카레(새우2p) - 17,000원', '치킨 가라아게 카레(가라아게6p) - 13,000원', '카레 추가(단품) - 5,000원', '멘치카츠(180g) - 17,000원']",정돈,10,54점,4.8,02-336-0923,9
888,서울특별시 송파구 송파동 134-1,hDLnaLSF5Am2,"['암꽃게 간장게장/양념게장(大) - 40,000원', '암꽃게 간장게장/양념게장(中) - 30,000원', '간장모듬장 - 40,000원', '양념모듬장 - 40,000원', '새우장 한접시 - 30,000원', '전복장 한접시 - 30,000원', '연어장 한접시 - 15,000원', '숫꽃게장 세트메뉴 (大) - 78,000원', '숫꽃게장 세트메뉴 (中) - 55,000원', '숫꽃게장 세트메뉴 (小) - 38,000원']",본가진미간장게장,4,32점,3.6,02-422-5081,8
889,서울특별시 용산구 한강로2가 2-192,UyufwtN6oT1z,"['기차길 옆 - 12,000원', '장어 - 2,700원', '참다랑어 사시미 - 39,000원']",기차길옆초밥,7,51점,3.5,02-797-3771,69
890,서울특별시 노원구 중계동 141-33,KrnbfIPHiXwl,"['커피 등 - 3500~6000', '허브차 - 4,500원', '얼그레이 - 4,500원', '유기농녹차 - 4,000원', '수제레몬차 - 5,000원']",맨시니스,2,29점,4.4,070-7759-3976,1
891,대구광역시 중구 삼덕동3가 281-2,4qwl029S791H,"['나시고랭 - 9,000원', '미고랭 - 9,000원', '락사 - 12,000원', '아롱사태 쌀국수  - 10,000원', '뿌님팟퐁커리 - 25,000원', '파인애플볶음밥(한정메뉴) - 14,000원']",마카난,2,33점,4.4,053-252-0562,3
892,서울특별시 노원구 상계동 328-1,tcagmxWbFVyr,"['양꼬치 - 12,000원', '양갈비살 - 12,000원', '마라갈비 - 13,000원']",경성양꼬치,3,23점,3.7,02-931-2678,8
893,서울특별시 서초구 잠원동 21-5,9VYNIyJqKng7,"['동태탕 - 7,000원', '동태지리 - 7,000원', '내장탕 - 8,000원', '알탕 - 8,000원', '메밀전병 - 7,000원', '만두 - 5,000원', '동태전골 대 - 45,000원', '동태전골 중 - 35,000원', '동태찜 대 - 43,000원', '동태찜 중 - 33,000원', '묵은지전골 대 - 39,000원', '묵은지전골 중 - 30,000원', '돼지두루치기 - 25,000원', '두부김치 - 15,000원']",온정 강남 동태찜탕 신사점,5,30점,3.7,02-518-4574,1
894,서울특별시 서초구 서초동 1317-3,0haNb3mwAXQz,"['즉석떡볶이 2인 - 10,900원', '즉석떡볶이 3인 - 12,900원', '맛탕 .순대. 포테이토 - 3,000원', '주먹밥, 볶음밥 - 2,000원']",고양이부엌,14,61점,3.8,02-536-4468,135
895,서울특별시 송파구 송파동 56-6,8SomiygqzrWt,"['모둠만두 - 10,000원', '떡볶이 - 7,000원', '쫄면 - 7,500원', '김치볶음밥 - 8,000원', '새우완탕면 - 10,000원', '매운 짜장 떡볶이 - 7,500원', '새우말이춘권 - 7,500원', '고기찐만두 - 6,500원', '김치찐만두 - 6,500원', '매콤 제육 덮밥 - 8,000원', '멘보샤롤 - 4,000원']",창화당 석촌호수,7,42점,3.7,070-8811-0908,17
896,서울시 송파구 가락본동 49-7,f67QpZtWrZyQ,"['아구찜 낙지찜 아구탕 - 45000~55000', '해물찜, 해물탕 - 50000~60000', '낙지볶음돌솥밥 2인기준 - 22,000원', '갈치조림돌솥밥 2인기준 - 22,000원']",가락골마산아구찜,None,41점,None,02-409-6665,24
897,서울특별시 강동구 성내동 440-19,KMd9lxCR40Hl,"['3대 시래기국 - 7,000원', '얼큰시래기국 - 7,000원', '시래기밥 - 7,500원', '도마수육정식 - 10,000원', '쑥떡떡갈비정식 - 10,000원']",순남시래기,None,13점,None,02-6012-3055,0
898,서울시 서초구 방배 2동 450-23,vPgoPV5HJ4po,"['족발 소 - 29,000원', '족발 중 - 33,000원', '족발 대 - 38,000원', '쟁반국수 중 - 12,000원', '해물파전 - 10,000원', '술해장국 - 9,000원', '순대국 - 6,000원', '골뱅이 - 13,000원']",한양왕족발,3,45점,4.1,02-523-3006,53
899,서울특별시 강남구 삼성동 159-8,WVPbK8ldHHlP,"['치킨샐러드 - 10,300원', '아보카도샐러드 - 10,800원', '버터치킨커리 - 9,800원', '크림치킨커리 - 9,800원', '스파이시마살라커리 - 9,800원', '포테이토&쉬림프 커리 - 10,800원', '치킨샥슈카 - 14,800원', '새우샥슈카 - 16,300원', '치킨케밥 - 22,800원', '믹스케밥 - 33,800원', '허머스아보카도피타 - 19,800원', '허머스 - 6,400원']",허머스 키친,9,52점,3.6,02-3453-6811,23
900,서울 종로구 관철동 35-8,ywDuyo54NDXS,"['참치갈비 구이 - 7,000원', '참치 T-본 스테이크 구이 - 16,000원', '참치주물럭 구이 - 12,000원', '메로스테이크 구이 - 13,000원', '메로목살 구이 - 13,000원', '해물모둠(관자 등) 구이 - 12,000원', '매운탕 칼국수 - 6,500원', '참치 회덮밥 - 7,000원']",해로,None,21점,None,02-2269-7111,29
